ZipCode,StateName,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12
28016,North Carolina,90500,90100,84100,91400,100100,113200,1.17E+05,116600,107900,110100,105900,118800
85266,Arizona,649200,684400,629500,655600,612100,650700,632700,677100,664100,706100,6.66E+05,661100
7044,New Jersey,4.52E+05,440900,459100,427200,447500,419200,431400,413100,423400,418800,411400,422700
44141,Ohio,219600,248100,288400,294500,292300,255100,2.75E+05,262500,249300,237100,230700,2.44E+05
48017,Michigan,175800,181800,179800,197500,193200,196200,188600,187300,198300,1.99E+05,198300,186400
99218,Washington,275600,265600,250500,2.51E+05,249200,250200,2.51E+05,2.57E+05,272400,279800,312500,295200
48374,Michigan,4.26E+05,406800,425400,416600,468100,471600,467900,441200,445300,439200,425400,416800
1095,Massachusetts,259800,264300,275700,283300,277300,272800,3.01E+05,291900,298700,271400,2.94E+05,2.78E+05
20194,Virginia,432100,462300,395600,444800,450500,519200,488900,508300,550100,592700,527300,
1835,Massachusetts,289100,276300,2.74E+05,283100,290200,294800,279900,294300,302800,303300,274600,
53074,Wisconsin,201600,193500,185800,2.06E+05,216500,223400,212700,1.96E+05,197700,189800,195700,192800
37777,Tennessee,195500,198600,203800,221700,246400,227800,229800,208800,218500,213300,225800,
37179,Tennessee,315400,319900,345300,334500,335700,313600,331600,3.36E+05,355700,363800,3.76E+05,370200
55107,Minnesota,1.59E+05,175900,194800,195900,185800,1.78E+05,173800,184300,183200,200400,194500,198600
78248,Texas,3.01E+05,333800,348300,377600,348600,342800,351100,363300,367600,349400,331100,337400
72227,Arkansas,176700,171400,194100,189600,190100,171400,169100,170800,169100,171500,176300,179400
13066,New York,229200,211500,199900,187400,225300,240700,250900,230400,2.10E+05,184400,182800,204500
11953,New York,229400,224500,219300,230800,221800,241700,235500,263100,271500,243900,254100,
1864,Massachusetts,471200,449200,405900,480500,410900,4.58E+05,402700,471600,438200,414600,431500,
6812,Connecticut,338100,343300,3.48E+05,380200,380600,370600,312300,300100,333300,326100,343500,
2767,Massachusetts,400400,379900,387200,366400,376900,390300,395400,418700,403400,397200,375200,
48001,Michigan,163800,172400,162600,152600,143600,1.67E+05,163500,156200,144900,146100,165900,162600
91436,California,1609200,1621600,1522700,1.32E+06,1494100,1552100,1626300,1531100,1456400,1398700,1468500,1568100
85387,Arizona,274100,274800,264500,273100,269200,2.80E+05,288400,312800,289300,302700,287900,303600
1850,Massachusetts,284500,273900,248500,234400,245800,252300,251400,244700,224500,228100,217800,
67220,Kansas,163400,156100,144500,139300,1.40E+05,143400,153400,160100,161700,155900,154600,160700
7059,New Jersey,835400,8.36E+05,7.59E+05,655800,658300,7.00E+05,748300,699400,737400,775100,750400,708500
73122,Oklahoma,114300,132900,129500,121200,114900,123100,120400,122200,1.23E+05,1.27E+05,123900,128300
35180,Alabama,179200,1.65E+05,150300,134700,151300,144500,152800,152200,171600,156500,152200,
19056,Pennsylvania,246200,259100,255100,247800,248900,2.63E+05,264600,260600,256900,250300,253600,
2382,Massachusetts,298800,302200,311300,297700,300200,294100,329400,326800,334800,326200,329500,
1527,Massachusetts,2.95E+05,306900,278400,289600,279300,288100,286100,288400,301900,265900,270500,
6096,Connecticut,178300,160900,171300,1.77E+05,191700,179100,168200,171300,176500,174100,162100,
19096,Pennsylvania,378800,396300,373600,450100,442400,458100,443300,464800,459100,426200,414200,
7446,New Jersey,510900,490300,5.27E+05,502900,506700,469700,,,,,,
50323,Iowa,320100,3.34E+05,328400,3.26E+05,313700,309100,317800,327900,337900,332800,336700,351500
8736,New Jersey,643700,633200,559900,584400,619500,652500,565300,529500,514600,552400,645200,
33413,Florida,272300,284300,284800,281300,2.67E+05,268500,295200,304100,297900,271100,266300,
92845,California,682300,717200,705700,674600,654300,650700,652700,651300,656200,669500,682600,701500
64060,Missouri,242800,262600,279900,255900,249500,2.32E+05,245300,247900,261600,262400,258200,257500
20132,Virginia,484700,473100,471900,521900,527100,493900,486700,4.92E+05,514800,500900,511600,607800
85128,Arizona,136700,131900,127300,128500,139400,146500,152500,138800,131200,117200,130500,136600
1730,Massachusetts,6.36E+05,6.67E+05,655700,713100,672400,7.09E+05,681100,672500,636400,668300,6.85E+05,715900
33403,Florida,201600,199600,206400,214100,212700,210500,200100,215400,208900,229100,214600,
14619,New York,78200,76700,77200,78700,8.30E+04,7.60E+04,73600,7.00E+04,74900,72700,74300,
34610,Florida,211800,2.33E+05,2.34E+05,220300,189800,198700,192600,192100,162100,1.46E+05,135100,152300
50111,Iowa,212300,2.08E+05,210200,2.51E+05,265500,269900,251400,245300,2.35E+05,223300,221500,233700
48301,Michigan,397300,458800,488200,512500,499500,4.70E+05,459700,413900,432400,417200,417800,410400
77003,Texas,292400,295700,297700,294900,279100,281700,281400,310400,301600,317900,306300,313100
6084,Connecticut,2.49E+05,239400,239300,273600,2.77E+05,268300,227400,2.36E+05,247600,267300,269900,
55442,Minnesota,273700,314800,321200,342600,315400,334900,327800,324800,321100,315100,303900,314400
8882,New Jersey,2.52E+05,259900,256700,265100,256900,262500,2.56E+05,236700,232100,226100,246800,249300
23150,Virginia,166500,185300,179800,1.82E+05,155700,157400,154700,161300,175900,179900,180100,170300
99114,Washington,157100,162700,166800,173300,163100,163900,158400,158100,180300,2.04E+05,209800,186900
98065,Washington,6.12E+05,590600,6.28E+05,675900,744700,701700,653200,614400,644200,664800,708800,701800
60526,Illinois,3.28E+05,354700,348400,348800,346800,3.61E+05,326500,316600,317400,327800,333100,319400
3087,New Hampshire,410100,415100,393900,408600,419400,418200,419900,4.12E+05,435800,437600,4.48E+05,440100
80216,Colorado,254900,2.42E+05,250300,240700,263800,254300,266600,260300,290100,284800,279800,260100
7828,New Jersey,328800,301800,302400,326700,341100,324100,2.40E+05,2.41E+05,249700,252900,233500,223600
33498,Florida,436400,406200,400100,398300,4.26E+05,427900,409900,393300,407500,426500,425100,
19525,Pennsylvania,287500,277800,264300,2.49E+05,276600,271500,2.84E+05,2.91E+05,284900,268300,244500,
60555,Illinois,209600,228700,232300,215800,196200,193200,200700,211100,215900,214900,203600,2.02E+05
15668,Pennsylvania,2.51E+05,254400,232300,205700,202400,2.17E+05,235700,244400,251300,261700,267800,258800
21128,Maryland,297600,310300,312600,313600,2.95E+05,299400,291200,291800,289400,288200,281900,263600
95203,California,236900,248100,232700,236200,232900,230700,2.22E+05,209700,200300,212200,223500,230800
98390,Washington,312300,312300,331200,333500,350100,348900,368500,3.56E+05,346900,340600,348300,349600
20613,Maryland,311700,318600,347800,308200,306600,279500,296300,288600,289800,305300,306600,3.15E+05
63051,Missouri,174500,1.80E+05,181100,172700,156800,158200,168300,1.78E+05,174200,169700,178800,183800
21704,Maryland,394400,441400,440100,429400,381400,375400,383200,394600,412600,390100,403900,448800
2420,Massachusetts,915600,929900,973600,942500,992300,962200,937600,954500,911600,862300,944200,
37073,Tennessee,212400,219300,233400,211500,222400,199200,204200,201700,208500,2.14E+05,201300,
10302,New York,403600,398500,411500,376900,374200,388800,425200,426700,383700,380700,362500,
14622,New York,115500,108300,98300,96900,1.04E+05,112100,116800,1.20E+05,118100,118800,125700,133100
1746,Massachusetts,411700,413100,430900,4.38E+05,423300,412700,445800,460100,4.52E+05,472100,466100,
6475,Connecticut,367100,342300,344400,362400,371100,3.65E+05,382500,388600,369800,342200,352700,
37772,Tennessee,236100,228300,229500,2.95E+05,294700,274100,229300,230700,251100,241700,,
37721,Tennessee,147500,156500,1.61E+05,162200,148200,147600,148600,1.60E+05,156300,165700,159400,
60192,Illinois,295900,291400,274800,285600,306100,317600,326500,318400,322900,297100,307800,318100
34731,Florida,185100,178600,194800,192500,195500,176600,154400,151700,1.49E+05,1.68E+05,178300,196100
55101,Minnesota,182500,176500,185100,190400,192400,192400,202600,218900,2.18E+05,210700,184800,174600
33187,Florida,361400,376800,381800,380200,376800,365700,374400,366100,352600,264200,2.63E+05,283100
46064,Indiana,169600,168100,168600,176600,1.74E+05,180300,173100,178500,177600,181200,1.82E+05,1.83E+05
98360,Washington,326900,339900,337900,329900,336100,338100,328400,310300,316100,3.24E+05,3.27E+05,312100
2045,Massachusetts,321100,302800,325800,392800,397500,394100,384600,388300,381200,389500,406900,
48836,Michigan,1.92E+05,192500,192500,190900,187200,193500,180300,176900,163400,168300,174300,173100
23836,Virginia,240600,218600,197100,204900,210100,248500,267800,276400,274100,280100,329400,335900
25425,West Virginia,217500,202800,231300,223600,235600,197300,1.91E+05,1.87E+05,2.06E+05,225300,225700,186100
75009,Texas,324500,318300,334900,357600,368700,363200,365200,344800,378700,386900,3.74E+05,375800
94805,California,6.29E+05,618900,587500,628500,677300,648200,632600,585800,629200,624700,6.40E+05,673400
78121,Texas,335800,369400,335300,3.28E+05,299500,302400,320300,328500,353400,345600,351400,
2332,Massachusetts,629300,667800,619300,673900,681800,697200,639200,616400,635800,599900,603400,
50211,Iowa,182600,206100,214300,218900,211100,190800,204400,192700,211700,1.93E+05,198700,176900
95030,California,2.22E+06,2.06E+06,2390600,2415500,2547600,2663700,2755100,2749200,2475700,2438100,2491300,2512400
45415,Ohio,120900,104500,86600,103400,107800,1.16E+05,1.15E+05,122200,126100,1.26E+05,128600,143500
80007,Colorado,541300,589300,5.73E+05,584100,551900,569300,557900,566200,592900,601800,603700,583900
76247,Texas,217900,217400,232700,249800,258300,254800,262900,2.63E+05,2.67E+05,254600,248700,249800
22181,Virginia,606500,622500,586600,606600,602300,658500,639900,667200,8.04E+05,814200,811900,
41048,Kentucky,242900,238800,215400,235700,242100,222600,204900,2.16E+05,228200,235300,220400,209800
37341,Tennessee,162100,161400,167300,167600,162800,166700,163900,173900,177700,177900,168600,165600
75054,Texas,3.21E+05,301500,318400,313300,318600,303900,323300,321800,324900,3.29E+05,342600,354400
7663,New Jersey,352800,354800,344800,375500,380600,3.99E+05,365600,365500,355900,369800,371600,
27023,North Carolina,189900,175500,1.97E+05,184100,212600,201600,202500,204300,215100,212100,212100,196200
55387,Minnesota,277500,281400,314800,355700,351200,3.33E+05,283800,287500,312500,319200,306800,
95673,California,282800,277100,275700,318400,332300,334600,285600,282400,296600,307900,305300,294500
7001,New Jersey,261400,266500,263500,253800,246300,260600,270600,277200,281400,269500,286600,276700
32136,Florida,283500,285700,288100,282600,3.23E+05,322700,289300,275900,292100,327600,305900,296500
60445,Illinois,105300,106400,108200,114300,129900,125400,122900,110500,123100,117600,122100,112100
45067,Ohio,145800,146400,142600,148300,151200,152200,155600,149500,147900,151600,157300,
44260,Ohio,140800,135600,134500,155300,162900,174200,154700,150300,133300,128600,142800,170900
55444,Minnesota,220600,221300,227700,2.35E+05,236600,229700,233900,234900,236400,240500,235700,239900
67060,Kansas,124100,126900,118700,117500,114800,119300,1.20E+05,127800,137700,143100,139900,143100
28134,North Carolina,198500,209400,212100,225900,223200,231100,217400,223200,218300,218100,217600,220200
95650,California,486800,492600,481800,471100,486100,560200,575700,561700,610100,5.76E+05,578400,474400
90670,California,455400,470400,493400,517400,529100,522600,524300,5.21E+05,495700,479100,471600,488500
8846,New Jersey,260300,266400,2.59E+05,2.73E+05,260400,264700,257900,2.75E+05,304400,310900,311100,3.03E+05
3878,New Hampshire,195500,194500,211700,221600,228900,233800,231300,220900,209300,195200,203200,202900
55056,Minnesota,218200,231400,234700,230600,218800,218700,225300,228100,218800,214400,215100,215900
67209,Kansas,167800,1.69E+05,158700,149300,147600,151600,152900,150200,149900,149400,151400,157500
11738,New York,319700,328900,322400,326500,319300,334800,3.31E+05,330700,328100,332700,340500,
37924,Tennessee,1.72E+05,171900,187200,174100,166700,162300,1.52E+05,148500,142900,156700,178400,
1778,Massachusetts,7.01E+05,711400,668500,702700,772500,777300,725500,720600,720300,748300,703900,772400
7012,New Jersey,347600,365700,3.81E+05,377600,369800,359900,355800,356500,366200,379200,364300,
97027,Oregon,334600,335600,326300,343600,345400,354700,3.45E+05,365400,3.61E+05,372300,363600,352900
95391,California,558600,575100,590500,6.29E+05,628100,626300,625200,615700,607100,5.92E+05,588700,572100
33776,Florida,272800,278900,276600,284800,289400,2.86E+05,284400,281300,289300,307500,312200,335900
20639,Maryland,377900,407900,410500,425900,4.06E+05,442200,441400,462800,435700,4.36E+05,415300,427900
55374,Minnesota,3.13E+05,3.07E+05,322200,314600,324200,325300,332500,339200,345100,336800,341600,336400
64080,Missouri,228100,2.26E+05,211400,168200,156900,182600,208200,207600,207600,199400,192700,
49345,Michigan,1.73E+05,1.59E+05,1.61E+05,160400,183300,171600,176300,166200,182200,160600,,
92314,California,239300,261500,260700,275200,269800,262900,265800,241600,237400,217600,231900,229500
33146,Florida,805700,808800,830900,810800,824200,947700,871400,841900,689100,690700,7.38E+05,865800
2339,Massachusetts,503900,496200,536900,538100,560800,521500,512600,543800,543900,544400,513600,
19425,Pennsylvania,4.53E+05,431800,410200,448600,469700,4.78E+05,444900,434300,458600,468100,456600,401800
27608,North Carolina,454100,4.60E+05,426200,493100,535500,531500,516400,512900,514400,5.00E+05,496600,5.32E+05
32766,Florida,316600,343100,328400,333400,330400,336900,359300,359700,360200,349700,365100,370200
41094,Kentucky,221500,206500,189900,173400,175400,154500,155700,149700,169700,1.94E+05,183100,177900
6424,Connecticut,240400,214600,194100,2.03E+05,205500,2.28E+05,2.28E+05,254200,263300,264900,264600,
80863,Colorado,312900,305400,318800,339700,350200,363800,350800,352900,3.73E+05,376600,362600,3.44E+05
34288,Florida,2.14E+05,208500,209300,212700,215900,208700,214500,216600,213400,200800,204200,2.09E+05
19129,Pennsylvania,223900,268700,242200,267300,242100,234700,236800,217900,209800,226400,242700,270800
11751,New York,362500,351600,363700,352800,365500,361200,365700,361100,365100,362600,,
68028,Nebraska,243800,260100,247500,259500,245800,250300,253800,252600,252500,259700,267500,279900
93015,California,396300,405900,448300,468400,495600,445500,4.39E+05,465300,487100,491300,463100,510100
94502,California,899100,841900,846700,856800,866200,896400,966100,1020200,1012900,972900,970300,948700
10804,New York,775100,763900,763200,821700,837300,793400,752200,737700,773400,7.89E+05,7.81E+05,7.26E+05
72212,Arkansas,270900,253500,229500,222400,259400,294100,285200,265100,237400,220700,230700,267100
97221,Oregon,554900,6.07E+05,636300,675400,6.29E+05,587900,592900,582300,590600,534300,555200,551500
44054,Ohio,130300,133900,131100,131100,127800,135800,126400,124100,125400,132600,130400,
63143,Missouri,166100,174400,173600,177800,171300,163800,177100,164400,157100,142800,155300,168600
91345,California,521900,485100,4.76E+05,483500,510900,521700,536200,544400,5.38E+05,536900,533300,5.21E+05
2481,Massachusetts,1392400,1365500,1.35E+06,1307900,1250400,1.30E+06,1371800,1466900,1574800,1690400,1562200,1384900
55040,Minnesota,205400,216200,219800,2.23E+05,212400,214200,202200,207700,202700,2.03E+05,194400,208800
80107,Colorado,427800,475600,480200,4.99E+05,481400,511600,484500,491900,437500,,,
43031,Ohio,184500,194600,203600,201300,180800,193800,201600,213100,192600,211200,193500,192800
33974,Florida,164100,168500,170800,170900,166800,167900,1.65E+05,1.69E+05,169400,178100,180800,178800
74033,Oklahoma,155500,141300,129600,131900,1.46E+05,151500,142500,130600,143100,148600,147900,140800
18055,Pennsylvania,173900,172500,178700,177500,1.96E+05,194900,191700,196200,201500,208500,185500,
11730,New York,385800,3.65E+05,351600,348800,372200,404400,388400,3.84E+05,392800,422300,462600,436500
33812,Florida,193200,187600,1.94E+05,192600,196300,205300,218300,205900,209500,210300,217900,215800
64089,Missouri,231200,237600,238700,240500,230100,228900,233800,2.46E+05,2.53E+05,251300,2.43E+05,215200
7670,New Jersey,808400,761900,688600,687600,713700,813400,791400,785400,703500,763600,804200,
60020,Illinois,132900,151100,158100,1.58E+05,148800,129500,121900,120300,1.33E+05,143700,142600,131500
